Epochs
1.090930740038554
1.0753948092460632
1.0725555618604024
1.0661244591077168
1.058433711528778
1.0771321654319763
1.0209331909815471
1.000951776901881
0.9888737797737122
0.9820447266101837
0.9644986192385355
0.9799552162488302
0.947253813346227
0.920566588640213
0.9142170747121176
0.9347463051478068
0.8580179909865061
0.8292026321093241
0.8180528183778127
0.7871049145857493
0.7877832452456156
0.7754935721556345
0.7957499921321869
0.7721115549405416
0.7820081015427908
0.7589738170305887
0.7485696574052175
0.7474018534024557
0.743933747212092
0.7402222156524658
0.7292035122712454
0.7411263883113861
0.7398803035418192
0.7351154883702596
0.7359952926635742
0.7209849854310354
0.7254646519819895
0.7111026644706726
0.7105465630690256
0.7288143833478292
0.7167170643806458
0.7076254884401957
0.701761394739151
0.7068390548229218
0.7160666485627493
0.7207168738047282
0.7244411905606588
0.7390512128671011
0.7462264100710551
0.7430587907632192
0.7717425227165222
0.7728242874145508
0.7706336975097656
0.7868762314319611
0.7498478094736735
0.7508982916673025
0.8061191638310751
0.8300881485144297
0.8818261921405792
0.9078622957070669
0.8447157839934031
0.9291996359825134
0.9512935876846313
0.9978490670522054
0.9982179999351501
0.9421456058820089
1.0048097173372905
1.037476400534312
1.0465427041053772
1.1052095194657643
1.0948094924290974
1.1293427248795826
1.1443322797616322
1.1722427010536194
1.249771277109782
1.1859501600265503
1.2265057961146038
1.2513478597005208
1.2210356791814168
1.3398322860399883
1.222122848033905
1.2509028514226277
1.2227607766787212
1.242556740840276
1.3878156344095867
1.3331242005030315
1.386814534664154
1.3677500089009602
1.4154172738393147
1.4202933311462402
1.3407522439956665
1.4639920194943745
1.5322545766830444
1.507088045279185
1.4554448127746582
1.5479526122411091
1.555067777633667
1.4791633089383442
1.484941005706787
1.4817089637120564
1.4223048488299053
1.4118184248606365
1.574899137020111
1.5180659890174866
1.5675755739212036
1.611129601796468
1.5818954904874165
1.5146056811014812
1.574707676966985
1.577953616778056
1.6791749993960063
1.6619515617688496
1.5739203691482544
1.6449191570281982
1.696199635664622
1.6560190518697102
1.7296566168467205
1.752103328704834
1.7661222020785015
1.6233074069023132
1.7466293772061665
1.8623978892962139
1.6816912094751995
1.721720039844513
1.7597181797027588
1.6595460176467896
1.7456133961677551
1.7889567414919536
1.8027061422665913
1.7802908619244893
1.8004976908365886
1.7525999347368877
1.7198463678359985
1.7449190020561218
1.7401705980300903
1.7559239268302917
1.808245102564494
1.8915708859761555
1.766020655632019
1.9242575963338215
1.7017478346824646
1.7329564491907756
1.7955796718597412
1.8559045592943828
1.869867165883382
1.94470210870107
1.84790833791097
2.0022293527921042
2.0596506595611572
1.9460431933403015
1.9609392682711284
1.8490703105926514
1.920523186524709
2.0105496446291604
1.9270216822624207
1.956093927224477
1.9495977560679119
2.0938074787457785
1.9201586445172627
2.027638634045919
1.863892654577891
1.8583555817604065
1.8665392994880676
1.8381465673446655
1.908483862876892
1.9583057761192322
2.0873047908147178
1.4697495897610982
1.8755279580752056
1.8159265319506328
2.08064595858256
2.054953853289286
2.120405296484629
2.190350373586019
2.2149926026662192
1.9064495762189229
1.904968798160553
2.055247982343038
2.2011786699295044
2.0432230830192566
2.2012261152267456
2.219155510266622
2.0474745829900107
2.1923906405766806
2.2273618976275125
2.099885861078898
2.099932690461477
2.146886686484019
2.1087324023246765
2.0625282526016235
2.1766274770100913
2.1511849562327066
2.1822135051091514
2.1905136704444885
2.189828872680664
2.1280940771102905
2.2618494828542075
2.2717095613479614
2.048222859700521
2.2708245515823364
