Epochs
0.3903437187826192
0.21733813760457216
0.21435469499340765
0.21334543079137802
0.21283286506379093
0.2125110904927607
0.21234065432239463
0.21207796533902487
0.21228199866082934
0.21175003355299984
0.2116215623639248
0.21128205872244304
0.21108537719205575
0.21125033994515738
0.21085503697395325
0.21062338572961312
0.21037576844294867
0.2097775974759349
0.20913047867792625
0.20720821177517926
0.20336461039604964
0.20087539818551806
0.20114673011832768
0.19601575312791047
0.1938295985261599
0.1913202711277538
0.1907370995592188
0.18554413539391976
0.1819306934873263
0.17687852101193535
0.17259069007855873
0.16649814971067287
0.16291546518052066
0.15973059115586458
0.15438130497932434
0.15080234932678718
0.14543823621891164
0.13947395235300064
0.13155551323736156
0.12508017183453948
0.11831053029055949
0.11143834585392917
0.10591727771140912
0.09907341375946999
0.09370883857762372
0.08718682742781109
0.08297619975551411
0.0792856010849829
0.07667139062175045
0.0728944939457708
0.07028438771764438
0.06813304381514038
0.06548636254888994
0.06417935824504604
0.060195788741111755
0.058307068422436714
0.0579740712074218
0.055687256916253654
0.054697397613415015
0.05288244590715126
0.05076609717475043
0.04899708664527646
0.04865821926958031
0.0479029165925803
0.04669215405980746
0.045487405456326624
0.04405798218040555
0.04316818990089275
0.04181372871001562
0.04097614406297604
0.04093412347827797
0.04014293532128687
0.040018865976620605
0.03993989796274238
0.037848617053694196
0.03785853712233128
0.03800944790795997
0.0369037328356946
0.035245710466470986
0.03528146307777475
0.03541380473998962
0.03480069977403791
0.03380010987597483
0.032644104281509365
0.03208119580867114
0.03164318562657745
0.03104379704153096
0.030468719045597094
0.029969625554426952
0.030500420748635574
0.029304068880500616
0.028502467709283035
0.029112117778923776
0.02870765904447547
0.02823932148102257
0.028942031613378612
0.02864605447070466
0.027818888184373027
0.026998158371834842
0.026905307373790828
