Object Label,Area (pixels),Centroid Y,Centroid X
10,55654.22087097168,189.92177325868192,995.8308288526046
11,60490.04333496094,193.26825486567984,370.36797845851606
12,69067.57649230957,333.8776782890576,1249.029023857527
13,75904.17199707031,381.7770467309908,477.3409080681164
15,53578.7565612793,464.02968943060137,747.0769505508649
16,197886.85018920898,614.8006317284689,1017.621579694976
17,29105.89744567871,464.21797116499226,260.07277579211745
19,82170.40702819824,674.3298613416091,1441.5389691483006
20,28315.999893188477,649.81434375,240.92805
21,106808.03300476074,710.3625727556933,479.07210120984143
23,404640.01274108887,1139.4948690945403,595.9435869054862
