Object Label,Area (pixels),Centroid Y,Centroid X
13,4781.05224609375,38.051066080729164,195.864990234375
14,31048.732162475586,103.75648606115108,369.0291647931654
15,10639.894180297852,68.7181076388889,1066.2985590277779
16,39721.3338470459,172.63902758379888,158.62578997905027
17,19992.396774291992,139.62253985609482,1308.099014178894
18,233.3500213623047,71.37109375,947.2890625
19,3951.768798828125,96.918701171875,535.364306640625
20,6312.869552612305,121.14760257633587,1180.322369990458
21,23150.415603637695,186.00589390962674,828.6516684061886
22,20297.0418548584,170.9741942813199,1036.600907088926
23,12935.807983398438,210.63741629464286,520.8004324776786
24,51444.44151306152,302.26939735968296,1210.573174405527
25,11883.363143920898,247.77601102941176,418.65952818627454
26,5185.733444213867,232.1834477219626,907.2072502920561
27,39633.970153808594,291.4125691914238,1460.63431018778
28,7423.708923339844,243.72646233974356,299.95823317307696
30,11591.846694946289,308.54513365963857,92.63389495481928
31,33513.03713989258,352.1312427470159,988.662611903183
32,34368.121643066406,341.83661046794043,674.7728454906088
33,4392.211578369141,306.1747829861111,842.1789062500001
35,3932.303955078125,316.38481445312505,234.47026367187502
36,29076.472076416016,383.66704326923076,358.3427824519231
37,4887.880783081055,331.0334201388889,518.9969618055555
38,7213.219955444336,394.92578125,49.328125
39,356.4752960205078,349.06953124999995,190.75546874999998
40,66211.71894836426,501.1068588469185,810.6653801151425
41,8832.857162475586,400.46522797131144,181.06913849043715
42,19445.581665039062,430.1699863649764,1538.0287072523583
43,43351.24841308594,505.1034640180386,489.79929655741864
44,1716.96142578125,418.2913818359375,1373.6907958984375
45,16650.37434387207,478.31964897260275,1150.487810359589
46,14441.824234008789,482.6203324680511,1286.4002221445687
48,11666.537963867188,477.6735446068549,198.15420236895162
49,9645.387664794922,498.5582713895631,1407.3271010315534
51,18518.973999023438,557.1016390931372,1063.3625057444851
53,3783.3776245117188,526.3191303453947,310.4130345394737
55,105415.63771057129,761.4700386597938,1165.1347777061856
56,66622.73635864258,729.0278852866294,300.5753839520368
57,238587.28088378906,851.6138315352183,654.0922464037699
58,11633.94448852539,601.074375,1404.453359375
60,9904.310638427734,640.6419757593458,973.3634637850469
61,17822.77635192871,651.6657109175192,1531.8151674392582
62,13295.223281860352,743.7052065311418,1401.1544387975778
64,5134.131332397461,774.8141686893204,963.1003109830098
65,14347.66812133789,806.0966237062102,1515.6129080414012
67,54731.69372558594,969.2707314768145,1281.268107358871
68,2193.165786743164,861.8336509146342,160.6245236280488
69,38739.955963134766,1003.4416475972541,948.4768485411898
70,14590.750564575195,956.9498472003154,88.42074132492114
71,10452.038162231445,934.6941636029412,256.9770397341629
72,61321.58247375488,1090.9554933562993,219.5240526574803
74,18269.55534362793,1100.335220223325,1099.9810212468983
75,37230.77160644531,1142.3546037946428,470.9874255952381
77,9499.629440307617,1165.1418950123152,834.5272090517242
78,42836.570571899414,1234.3804421439627,992.4860681114551
80,9049.682342529297,1193.4339638157896,1368.2077713815788
81,49436.419845581055,1264.6659686665182,689.6586535785841
82,30958.20036315918,1282.0787411812591,98.42281340448625
83,31618.636428833008,1248.9072031470382,1240.3232711124824
84,27687.244888305664,1288.7493225790113,293.9286048926256
85,16268.326095581055,1310.2855523767605,472.5296434859155
86,59585.61241149902,1412.931857638889,1445.33984375
87,48403.439849853516,1453.9009171505008,852.3935173326503
88,9690.653564453125,1353.61767578125,1125.592022235577
89,5367.25325012207,1373.4322319380735,1243.7856579701836
91,51723.28553771973,1476.4697290686483,544.4938983639863
92,11193.501708984375,1407.5244791666667,1001.2499348958333
95,6131.805953979492,1472.1013401930893,712.1284298780488
97,26326.986862182617,1484.0147199744463,1135.0291937287052
98,10944.083053588867,1482.3928025265957,1284.2103224734044
100,6753.31233215332,1571.9586934840427,1333.364804964539
101,3232.938201904297,1556.1410030241937,637.1073588709677
102,6980.098037719727,1588.6444773706896,757.2047952586207
105,3653.9161376953125,1608.8234049479167,1616.9337565104167
