Object Label,Area (pixels),Centroid Y,Centroid X
7,18907.814666748047,135.18819821859904,531.741291138285
8,15746.855834960938,119.92003542877907,684.1364462209302
9,72128.49920654297,239.64806208181267,1347.4865657314479
10,20782.750534057617,201.22153288398692,813.9895152505446
11,28431.876541137695,260.4887043759812,653.9209674254316
13,159816.85995483398,482.56547980821176,490.36824267287955
14,139593.16609191895,533.7892306538401,901.3888430531898
16,42571.3113861084,475.1600421989051,147.27518899895725
17,56419.68598937988,470.9960444986209,1408.5808061219464
18,141397.4912109375,796.430559943704,1295.2251323625153
21,133482.64981079102,781.2652713842473,251.19037708874106
22,293742.1828918457,1017.2213680428832,628.8678986085766
23,71147.12132263184,905.3930751309304,1023.4334204597967
26,47396.71711730957,1080.3868356817118,1283.2351496725912
27,34491.24691772461,1166.775713622416,991.1310662952196
28,93740.96405029297,1283.710658482143,1417.4908322704082
29,32697.33853149414,1265.8547838184932,195.82166095890412
30,82015.14448547363,1353.8039070824454,1101.8567215803143
32,12411.169616699219,1276.6661759561568,351.2871676772388
34,106980.50469970703,1467.428532511725,716.6004983176998
35,34293.8865814209,1386.1827992584745,526.2951994377444
40,9084.987716674805,1523.0158854166666,925.5616386217948
