Object Label,Area (pixels),Centroid Y,Centroid X
6,348914.7502593994,398.96989206326043,445.92122259816273
7,20105.5615234375,154.9656459263393,986.9863368443081
10,82711.34213256836,277.7491379025871,806.7050678128301
11,55502.12643432617,269.49502897187006,1131.8400480388273
12,16145.200820922852,352.29712951487255,1492.9112407046744
13,128673.54081726074,537.3873629985695,1293.9240141682094
15,99026.27740478516,601.4231913856546,972.0847875933656
18,49886.823150634766,788.940548949115,773.5811220962389
19,20866.94612121582,792.6540384354664,1182.4716648590022
20,183703.97427368164,961.2716902573529,331.8641360294118
21,276394.72383117676,1165.1096450452462,1187.936057533595
22,199452.17338562012,1182.0485350928232,612.9957876096016
