Object Label,Area (pixels),Centroid Y,Centroid X
9,13386.211288452148,70.24073116289199,1163.0752803789198
10,21625.16261291504,184.67596293604652,1322.1279069767443
11,87073.21592712402,240.05017743246623,1062.7376246717108
14,59637.67073059082,392.2230563743552,1269.3220166267502
17,129719.19323730469,624.5749296875,956.1282643229167
19,84116.86605834961,640.3926856178608,280.565947884216
20,15533.198760986328,715.4961746486687,79.26069018121302
22,82879.73330688477,839.8871550645416,610.6026450540043
23,12042.25,754.0092468261719,459.55279541015625
24,169172.53065490723,988.2011424859729,1105.5809513277861
25,49955.17820739746,935.728753050133,777.9547089895741
27,26816.77606201172,860.458645567602,242.4388220131803
29,89243.74876403809,1037.444032767288,314.72778092815105
31,47966.62138366699,1160.0903090373963,711.464302718144
33,122903.43119812012,1373.5074021157586,881.0406584387159
