Object Label,Area (pixels),Centroid Y,Centroid X
5,72018.04635620117,200.7425339839004,463.7977957928311
6,35618.38302612305,143.0104998825188,175.33807663690476
7,71101.85542297363,346.2684829966071,1251.0975285317704
8,85062.48236083984,327.53163501026694,1020.2622421233317
9,41408.86990356445,363.89490507392475,256.398735719086
10,67555.6802368164,416.5518694196429,602.6096540178571
11,5075.736801147461,372.60372421116506,827.8542930825242
13,51162.42938232422,551.7658901149056,859.6359502523626
14,20109.642044067383,492.753039187643,265.1138443935927
15,240167.07598876953,769.8622047244095,371.21723517470474
16,21725.19873046875,601.6529134114584,1092.558976236979
17,9600.121765136719,581.7189414828431,1244.6686197916667
18,28461.30191040039,695.0341026715299,728.3146872535489
19,55136.374923706055,797.2961818045563,1322.857336006195
20,37004.4421081543,763.4596385542168,1132.8148202183734
21,4217.484191894531,700.0392020089286,866.185546875
22,13165.761795043945,740.3242735745614,985.6496025219299
23,14613.383514404297,809.0560264347484,837.9268376572327
25,167794.17640686035,1005.0285671636974,797.3700619674671
27,51324.48434448242,1024.7700471698113,1154.4410745872642
28,37687.51112365723,1183.7330361086574,1305.7035528931096
29,31200.826599121094,1192.379252232143,499.0322488839286
30,133541.04434204102,1385.7532991462524,1151.31835050292
31,44304.113342285156,1255.6908807103414,782.7303550138053
34,12815.850814819336,1343.0044522849464,633.9911234318996
