Object Label,Area (pixels),Centroid Y,Centroid X
10,46214.354583740234,162.4799608628107,804.1995100382409
12,94634.9782409668,315.2964455640524,168.03275572102118
15,42030.37628173828,300.15829377637135,1035.661095727848
16,22735.545776367188,346.5179889012897,746.0879758804564
18,7148.489212036133,354.59110213926175,891.7685350251678
19,41126.85777282715,443.1909048004315,1271.7451203478965
20,5574.574111938477,382.11957273230087,1165.1345409292035
22,96895.58666992188,539.8022443373426,507.1478684240108
23,24591.47300720215,512.9087894221915,1391.8976389848067
24,16929.218368530273,456.9199697717983,797.1215940054495
25,12955.729034423828,457.8737454379562,1005.4704750228102
27,25245.572860717773,574.8570759727191,830.7785666368516
28,44051.52658081055,584.9808159722222,1060.3227864583332
29,22554.025970458984,570.5680792455179,210.06779911603587
30,2633.6085662841797,555.9566482843137,77.859375
32,20277.5770111084,685.0579907718121,120.57752202181207
33,37017.1145324707,737.2445715302758,695.9654104841127
34,23189.1171875,672.9817657470703,1343.9866333007812
35,91160.32621765137,824.8557228150406,378.2937925932568
36,148622.47117614746,839.4580263133926,1079.5603630045905
37,61493.59796142578,825.1504214049069,1466.4305745209529
40,6727.511276245117,784.615248426259,557.0119435701438
41,40239.636001586914,896.8453642955802,157.85522272099448
43,34138.1678314209,946.6207779905476,605.9564048239895
44,87980.81495666504,1016.547993015804,858.1551280954455
45,115338.04457092285,1114.091857887185,1416.5600477512232
46,40508.06329345703,1087.4175209811683,241.36972912117903
48,9619.586608886719,1049.129633884804,84.79293045343137
49,20429.671447753906,1103.7111881222345,531.9242256637168
51,20432.839553833008,1164.2096354166667,397.38932291666663
52,17340.235778808594,1170.349342105263,1097.0317639802631
54,76299.34887695312,1269.8429526232799,711.5233747849771
55,9745.879989624023,1188.7973090277778,951.4892059178744
56,30776.680557250977,1290.4334463443395,253.54206730769232
57,49158.03202819824,1355.4514153587443,448.6224600616591
58,13907.225341796875,1271.1695492393092,1190.834382709704
59,131892.89418029785,1448.297029143374,1046.819424891072
60,10918.281997680664,1315.004744501073,1531.5128420064377
61,16890.288681030273,1330.8048258685287,1366.3400991995914
63,32149.61100769043,1401.0559409578145,105.8765452109267
64,24112.100540161133,1416.5025724085365,1562.1541393058162
65,17440.728103637695,1421.580718914042,1307.39718667979
66,18179.023544311523,1483.36094141604,806.335624216792
68,22175.14582824707,1500.8592165314403,247.14692412525352
70,15860.020584106445,1508.5160950931233,1410.1507767729227
76,2863.5623779296875,1609.673060825893,873.3690011160714
