Object Label,Area (pixels),Centroid Y,Centroid X
9,25332.936553955078,122.24984013567615,1324.636878614324
10,25863.9111328125,134.51919216579861,289.4719645182292
12,14467.625289916992,167.25347222222223,1022.4089409722222
13,23713.75555419922,173.62343451812976,1184.643763418416
16,23130.72265625,257.18685150146484,738.3588027954102
18,133240.0235748291,384.6771680767979,420.60235696998046
19,8162.004364013672,266.8398886494253,934.4243669181035
20,56761.89213562012,359.318100672928,1102.208713569907
21,9619.586608886719,286.53394990808823,1322.3689682904412
23,14775.4384765625,375.99589843750005,681.0059448242187
24,903.9747161865234,311.87005208333335,869.4296875
25,41606.686447143555,506.727099556928,167.34329685821697
26,18224.745651245117,382.874297863924,859.6397745253164
27,83892.79225158691,525.4027852028253,1281.8038552196736
30,48445.53764343262,569.8529309315286,628.2533659861238
31,22719.70524597168,488.12939159569135,883.8235298722444
32,7741.026428222656,554.035918445122,1035.4742997332316
33,81594.62275695801,724.9861129768942,780.096409440489
35,127731.09262084961,832.5058686440678,1023.1513665254237
36,32852.60107421875,684.4784094769021,360.602098547894
38,8971.822967529297,709.3057360197369,202.36607730263157
39,49650.533126831055,847.7866763134462,460.15953709372224
41,106601.16835021973,976.9168490327685,215.52009110861576
43,49717.97576904297,962.8104985644876,643.6409390183304
46,4515.336853027344,1015.204441236413,830.9936735733696
47,35083.78413391113,1117.8757624366285,498.035205758872
48,29176.964401245117,1142.954097062212,733.4448804723502
49,21123.157196044922,1112.978980654762,964.5490141369048
51,49028.570541381836,1273.2390547648515,261.22486076732673
52,117863.91218566895,1327.138885374494,912.6458913208502
53,52574.74572753906,1313.512259464136,522.4590499161073
55,71208.22775268555,1397.1896688075153,1256.1949386503068
57,37176.457595825195,1510.7990283851025,557.499109431544
