Object Label,Area (pixels),Centroid Y,Centroid X
6,117170.88264465332,202.56361214596447,843.6591279850055
7,164529.55714416504,392.97715239410684,588.8648669757958
8,20734.316528320312,421.18336245888156,1007.1349198190791
10,66065.96072387695,630.8754902265937,965.0779823414674
11,61561.496810913086,707.8951371515368,313.6914704699785
12,238680.98078918457,860.6274201995856,654.529487295008
14,66137.48388671875,985.8563725897607,1054.384529276097
16,19575.04315185547,1000.7415851343459,295.39871130257006
18,67215.2735748291,1197.499476455758,343.25836145901104
19,161394.39936828613,1249.9683387607151,1205.9234592653363
20,8275.62532043457,1159.1520727962427,518.8374729046243
21,90.75990295410156,1109.49609375,214.11328125
22,8065.1363525390625,1157.3857886904761,611.7522321428572
23,29526.875381469727,1175.3763437024354,786.3263591609589
25,18545.23126220703,1281.5158473855197,160.8258624690594
26,94340.29368591309,1374.6024151332488,636.749801713198
27,18648.435485839844,1325.1527040351941,881.5085994387135
28,9661.68440246582,1393.6828125000002,1519.1756669207318
31,28088.75798034668,1473.4814281798247,441.2962582236842
34,5879.219192504883,1474.059862446581,821.4607705662393
35,8013.078033447266,1518.4486443014705,1574.05703125
40,90.75990295410156,1563.67578125,765.6171875
