Object Label,Area (pixels),Centroid Y,Centroid X
11,25653.878372192383,112.5860342920354,528.5480226769912
12,46078.100677490234,217.0596804792065,889.9304231895316
13,738.7516479492188,119.49251302083334,351.4485677083333
14,15241.682312011719,189.89948465737953,700.0894554781627
16,47551.97966003418,262.4645566860465,485.2932594476744
18,116180.00044250488,456.02170981976093,745.5876184861786
19,12832.147552490234,353.30791928956836,291.29582115557554
20,90357.30003356934,439.7431833957026,1118.6943524414535
21,76318.35751342773,528.5279754464285,414.19333705357144
23,10464.710586547852,461.2158680555556,194.90796874999998
26,44926.075927734375,641.8249007936508,1233.7904498387895
28,10811.45346069336,627.416796875,1447.648386548913
29,4243.285247802734,624.1575672238372,989.1611101017443
30,38629.95932006836,713.188891882184,655.4357309626437
31,33833.97895812988,719.4192536327608,858.0044841892338
32,22881.304000854492,742.940196622288,1038.1122026010848
34,42917.598052978516,829.2090326997424,525.6243596971649
35,33568.71977233887,789.2164648176038,1280.267308818608
37,236242.47686767578,1129.0330032604243,678.2415879062728
38,27454.122970581055,891.2838328559739,1034.8330733428804
39,74333.42500305176,1004.8367986662258,1435.0163300080835
40,23499.64227294922,951.0408739861641,390.74559428673666
41,41670.96098327637,966.7193573615549,1226.5891864683174
43,30902.97393798828,1100.551266708815,1029.6771077944363
45,12968.401458740234,1149.429364321043,376.4603473471223
46,33914.550231933594,1194.4467185454844,1200.4169563972514
47,61269.524154663086,1325.5665263134383,1430.8909488920658
