Object Label,Area (pixels),Centroid Y,Centroid X
9,9645.387664794922,82.55235512742719,320.38250910194176
11,542126.8951873779,568.8802913358877,833.8762989027658
12,153362.76890563965,385.94949926077163,305.35302335609686
14,24170.038864135742,253.41613520408166,1310.2837213010205
15,13052.597045898438,454.99072265625,1295.87197265625
17,5833.497085571289,584.7496448863636,95.5010653409091
18,89612.21217346191,795.3301721256685,1274.1066594251338
20,25404.459716796875,692.6703683035714,240.52985491071428
23,43594.33085632324,941.6750886524824,1501.5210707953395
24,85878.18096923828,1002.9625954773073,559.9663095841785
25,22926.569900512695,1037.7553336812377,1103.0460538433201
26,99220.46963500977,1140.1149810336328,1338.6586618782867
27,114113.58424377441,1186.0321846515383,886.6890577525637
30,65266.10264587402,1222.0788999453598,294.7957349108944
31,39423.481185913086,1253.7524573703495,562.849254861894
33,23282.817092895508,1319.0161236702127,1538.2497506648936
36,27159.438415527344,1398.2783203125,1352.5810546875
39,15238.970413208008,1497.1159975961539,919.7188581730769
