Object Label,Area (pixels),Centroid Y,Centroid X
7,18314.821243286133,103.70035686728396,565.7941454475309
8,54475.482650756836,251.69189807808718,726.163829196933
10,4852.119201660156,175.1187109375,476.75890625000005
12,14383.429702758789,269.9995631988818,564.1695287539936
13,44005.80447387695,307.25340716172036,945.6310912349094
14,31188.154174804688,307.14926813936785,1182.787569594109
15,42227.73661804199,381.9253722185864,447.06635716623043
16,44747.26802062988,436.56589338598224,197.85735053677197
17,17508.626953125,444.7007141113281,618.4480997721354
18,207583.38375854492,716.027795719516,706.0392929476526
19,27470.419708251953,496.21524077868855,1039.7736616290983
20,92442.72486877441,597.0411786156294,1268.3870962989156
22,130918.30871582031,693.4264534462036,338.31998093501323
24,149888.11688232422,875.5624977472606,987.7098573114909
28,117552.93089294434,1047.1478035088528,1263.5371288270012
29,9221.241622924805,981.7601362179487,453.9135016025641
30,95383.23420715332,1119.3040986180904,346.25606548366835
32,47212.029205322266,1128.8026867378048,687.5447826278142
33,170588.01510620117,1387.2881596123416,1044.7529024920887
34,45443.46566772461,1297.8767255764562,1450.6348035497572
36,17874.834671020508,1294.9708688142673,1262.6795770404883
38,19837.134231567383,1378.2772275457667,294.03643449656755
41,9836.41178894043,1570.6868150177725,917.2769179502369
