Object Label,Area (pixels),Centroid Y,Centroid X
5,430268.0647125244,384.16341035783535,363.89148300002483
7,93421.39085388184,339.9464304010539,1258.8055766978923
8,70807.17086791992,361.4382696328996,1012.9236151448266
9,28208.71514892578,353.72497636345537,1485.5374514828823
12,27402.52085876465,507.315183535832,760.529177821252
14,109978.49615478516,643.8209758836888,1296.9771842293642
15,136844.13708496094,724.075761471519,860.6191764734967
19,39698.7008972168,896.3625865142617,1029.495731089206
20,31615.468322753906,953.300803319209,1219.402812720692
21,235533.60679626465,1303.5800235046154,1045.890539320965
