Object Label,Area (pixels),Centroid Y,Centroid X
4,237962.15019226074,300.83406947771647,794.0537135859248
6,27541.48666381836,281.849246742671,1262.4990647903094
9,49825.260513305664,403.57224313551814,372.07907993799824
10,19607.180419921875,408.8368145978009,1406.2148075810187
11,150325.39155578613,596.4255037568306,1196.0904829953984
12,140924.4549560547,657.438648120777,660.9836887668919
16,260520.68754577637,1011.6514418117675,1069.2246309725203
18,32464.21661376953,871.7686949671961,1443.9472764157458
19,25468.734252929688,913.7053532130283,439.82093832526414
20,12411.169616699219,900.0069233908582,285.2906949626866
21,100836.93873596191,1055.5224579820579,665.4541703820796
22,31107.582901000977,1066.2722752630625,1424.3425310685777
24,25099.81463623047,1081.185715490108,348.31334307553954
25,4713.153396606445,1085.2173639112902,452.78435819892474
26,68005.62733459473,1296.0018009497746,561.6478514367353
