Object Label,Area (pixels),Centroid Y,Centroid X
8,132437.45359802246,247.2190602436823,1014.6462375902528
9,207469.30659484863,382.79378954055176,1321.943228518461
10,54384.95085144043,195.4102195091093,483.14316485323883
12,15361.63948059082,227.57695195195197,281.8018369932433
13,81299.4819946289,403.23970304099464,608.869382140457
16,173496.38717651367,567.0537980350025,299.0525446094918
18,82335.17388916016,548.6438499273256,840.5616369912791
21,8262.496688842773,613.9397098214286,1078.4264955357144
22,56913.986572265625,746.1423309702932,655.7269302179784
23,48099.2509765625,777.3950877470129,954.4512185489431
24,34870.583267211914,738.2945925836551,1247.0526665057916
26,80104.44703674316,941.6007548247408,357.2979320103655
27,191646.87242126465,1009.4186960661683,1181.390977238869
28,85966.00086975098,992.2621770251397,687.7380412011173
32,61286.733306884766,1241.8738839285713,731.6028645833333
33,97621.2096862793,1338.542858788539,970.6619505417784
34,88255.57846069336,1350.9808087598913,1309.7215009891197
