Object Label,Area (pixels),Centroid Y,Centroid X
10,92487.99076843262,211.5338609132124,499.2431387629534
11,111231.9256439209,337.34498644490037,1099.889177901524
14,26323.818756103516,354.5303167662116,639.0846309726962
15,20847.48127746582,402.85048637472886,793.9348054501085
16,158677.50762939453,694.3486892550436,651.4213148343784
17,158003.9429321289,691.1991599209337,1028.6146578501505
18,146769.7120513916,684.7498353687739,1393.9038691791925
22,38973.077880859375,941.0809570312499,1501.211328125
23,168553.7361755371,1105.1866138507035,334.5480608615729
24,154283.04035949707,1120.4815820038568,833.597631048387
25,8544.052612304688,955.8578252377716,1196.5942170516303
27,35585.78955078125,1039.536201171875,1075.675927734375
28,23998.479583740234,1033.6415247542136,1293.2699774695693
29,6753.31233215332,1089.5710882092199,1536.2501385195035
30,56156.2262878418,1213.486285333529,1402.6668989632237
31,77669.11122131348,1297.4408259179797,573.900708268852
33,42665.011291503906,1256.3035529045642,1186.0160828903008
37,21430.51417541504,1382.1410792151162,1053.4197856104652
38,8787.135055541992,1384.6061580882354,1327.9811580882354
39,80091.77461242676,1498.2111873803992,756.1277657702296
40,10017.931594848633,1420.5985181924882,314.54456426056333
42,45395.031661987305,1538.3417911696688,416.9810506937682
