Object Label,Area (pixels),Centroid Y,Centroid X
3,39896.06123352051,114.98876248612652,830.9464744034406
4,125545.17546081543,233.13497919541223,281.57887283330456
5,22962.331481933594,124.50347563976378,1514.5794168307086
7,41861.985107421875,216.20960093352755,602.2692084878179
8,22758.17872619629,188.6869275990099,1044.9087871287127
9,11342.428039550781,191.2713402920082,1190.360287525615
10,5331.491668701172,194.4125,1412.5578125
11,8803.43179321289,211.6365717405914,1307.4933215725807
12,37334.432037353516,304.31734337885985,900.6612835881829
13,6584.921157836914,256.1213503649635,1574.5685161952556
14,8926.557067871094,287.00290890957444,748.2230718085106
15,7154.825424194336,268.76953125,1467.59765625
16,9564.36018371582,296.6885289634146,1371.749256859756
18,13917.18586730957,304.0438771802326,1171.7706602990033
19,9982.170013427734,349.5182535046729,1281.5871422313085
20,21909.430435180664,382.3574658103272,512.5476818123722
21,11222.47087097168,363.5039544753086,1046.4022312242798
22,11151.403915405273,355.68812107740587,1540.2202373169457
23,10710.961135864258,413.77667849344977,63.43782409934498
24,3744.4479370117188,355.48951480263156,669.2320620888157
25,4324.312728881836,380.3475215517241,1453.8224676724137
26,11931.797149658203,427.7738917151163,748.2648074127907
27,33257.28227233887,477.40547607095044,1139.8529116465863
28,11828.13671875,436.1341552734375,1396.5265045166016
29,615.6263732910156,392.541015625,628.065625
30,16572.51496887207,456.419477739726,372.94285102739724
31,2633.6085662841797,438.4042585784313,668.929074754902
32,9289.14047241211,454.6056857638889,856.3875868055555
33,29167.460083007812,544.7252543885031,1300.2595727237656
34,6290.236602783203,454.1297776442308,972.6432692307693
35,8916.596542358398,491.2410217604712,613.0916230366491
36,35718.41914367676,536.1899505046584,216.99069293478263
37,3883.8699493408203,462.26897321428567,1551.794642857143
39,8246.199951171875,509.69873046875006,1508.341064453125
40,9668.020614624023,518.3102355072464,490.1003170289855
41,3365.5677947998047,521.6771805037314,696.279734141791
42,47487.24891662598,655.3889685752563,738.8477363408667
43,5827.160873413086,547.1965598739496,903.1796546743698
44,20216.014373779297,596.8491364209641,1015.3141816143498
45,17738.580764770508,600.9916452442159,1446.2862608451155
46,19888.73634338379,620.6975269274377,360.7984605300453
47,29361.652313232422,645.078017488532,557.4762996941896
49,12388.536666870117,637.4797079822098,1158.923674508427
50,33762.455795288086,734.4922441123189,876.7300724637682
51,12579.560791015625,712.9237563189338,424.6723201976103
52,12705.85417175293,706.84515625,1392.14921875
53,13366.290237426758,727.7725709257679,1242.8048074872013
54,21543.678924560547,759.861891997908,247.9663637552301
55,21556.807556152344,802.3932018119748,1153.891749277836
58,26223.326431274414,817.778532318376,1012.0276909722223
59,1422.276870727539,783.00578125,611.7151562500001
60,18347.41471862793,825.798813585608,1338.904330800248
61,21245.826263427734,854.6722988696808,564.0111037234042
62,56211.452713012695,910.2850277750587,370.46206012627255
63,90.75990295410156,811.03515625,642.33984375
64,9998.466751098633,858.6158854166667,731.6527105340376
65,44365.21977233887,995.0940459870388,145.9701559384347
66,38778.885650634766,985.3724524456522,905.709127395595
67,9671.188720703125,941.206298828125,1103.9124286358172
68,1214.9560089111328,903.4159226190476,1248.2217261904761
69,55742.040771484375,1042.1083119066454,680.5611587717564
70,49430.53984069824,1002.2619709921526,1386.8162906390135
71,3339.7667388916016,940.601141826923,1011.772596153846
72,12268.579498291016,994.1705533364661,1185.7699864896617
73,3929.1358489990234,980.6339003164558,537.4596518987341
75,11572.381851196289,1070.800922439759,1074.5792388303212
77,6202.872909545898,1075.419844980315,284.61586491141736
78,44708.33833312988,1137.2170031774433,424.94078927073053
79,1966.3800811767578,1075.6518158783783,842.5997677364866
80,2740.4371032714844,1086.9072627314813,1568.2416087962963
81,16912.921630859375,1133.7742548403533,1221.6834132982337
83,6876.437606811523,1131.002704326923,1371.9765625
84,34853.830322265625,1211.6451440927933,1465.3419064891582
85,221835.98335266113,1366.8528040507683,706.1991207328341
86,11614.47964477539,1184.8120625000001,120.863703125
87,9752.216201782227,1185.5548930921052,234.23005756578948
88,19847.094757080078,1230.1272951468893,1086.7422595046082
90,34562.770080566406,1281.7969407788212,1251.9945504776554
91,9768.512939453125,1278.7840857872598,284.7045335036058
92,7086.926574707031,1306.5118771114865,181.671875
93,53588.2608795166,1424.1430804488496,345.1264475914133
95,8531.380187988281,1396.2420789930557,97.973046875
96,4198.019348144531,1401.854957217262,194.88016183035714
97,2549.4129791259766,1383.857700892857,1378.0314891581631
98,32305.32975769043,1465.3464622233748,1246.3781876728908
99,19406.195770263672,1511.3168604651162,1414.022819767442
101,6400.233245849609,1592.5825268190297,809.2920359141791
