Object Label,Area (pixels),Centroid Y,Centroid X
8,21015.872451782227,90.05455309139785,1082.2313592069893
9,41502.56980895996,147.46787683823527,1244.1608915441177
11,21679.932830810547,205.86040468096235,986.4495047724895
12,81399.97431945801,442.1514390784525,1296.3104807563138
13,81730.42045593262,388.11181666778253,1028.8287212941887
14,112417.00007629395,505.4694380069525,309.34240416183854
16,91325.54928588867,603.5464907175262,751.1533398997135
17,81108.00166320801,709.2831475013434,1411.9246100047017
18,27282.563690185547,630.3804210499175,1015.0841068481848
19,20630.65609741211,655.116327092511,1193.8866241051762
20,73747.68020629883,780.6767891646848,363.741070433264
21,118116.49894714355,885.1797936558943,663.1199762440324
23,15766.320678710938,791.8909543059593,967.4140511446221
24,59051.4697265625,868.6234799339657,1148.3533673967634
25,62370.85920715332,992.3052235441589,1428.8282019704434
26,72895.30760192871,1060.1874859739676,942.3034532091563
29,64692.57406616211,1146.1825392210758,1222.2244930860961
30,45359.270080566406,1286.4784814263132,1419.2673425340467
