Object Label,Area (pixels),Centroid Y,Centroid X
7,74858.51957702637,209.5482983670182,628.0747473637961
8,98112.79837036133,372.52734029007974,839.7927819143048
9,20144.94741821289,481.6594669117647,588.6133519513575
10,65735.51458740234,541.1053541666666,1020.7147786458333
12,59877.58506774902,553.9006076388889,392.68185763888886
13,147608.49981689453,659.1804705817702,1385.3355207722743
14,8709.731887817383,584.9490245165746,726.2214908494475
15,15225.38557434082,645.3988832582583,591.1934825450451
16,68248.70977783203,759.1497554828085,748.7251390785668
17,59712.36199951172,788.5893396248157,1072.8487883711282
18,200931.0199584961,920.0474549124357,354.5231345731577
20,47542.475341796875,945.8788297283115,1370.2075814773787
22,86914.78527832031,1029.408814947289,789.7267546749498
23,56020.42858886719,1004.3522718897406,1059.2986285131683
26,165066.86793518066,1342.2990926693083,1254.5551603025935
