Object Label,Area (pixels),Centroid Y,Centroid X
5,246828.03169250488,620.6686006533745,626.6783584645156
6,226977.79417419434,638.1928091206602,1228.2091144351168
9,114308.23268127441,851.5444063330801,915.5006735425369
11,119143.14273071289,1047.1367642707576,369.8107659436453
12,31822.789184570312,953.6679906952247,1493.416443556882
13,118618.96057128906,1093.6678269909273,1135.541976436492
14,15092.755981445312,1001.0547589557926,602.2430568788109
16,67205.7692565918,1141.4130235495436,725.8965556755215
17,129253.86181640625,1272.2263734879034,1363.0601307858703
20,70881.86213684082,1367.8728882517048,973.5076720396776
