Object Label,Area (pixels),Centroid Y,Centroid X
7,404543.14472961426,328.54952603890945,936.5512833344362
9,61373.64079284668,344.67424395161294,350.9067148297491
10,31055.52458190918,520.4615649873372,388.996404667149
11,107520.52738952637,719.5045138888889,599.6744791666666
12,79933.34396362305,787.3646812397091,1231.3240793942098
13,60450.201232910156,728.3471835371377,203.25246263586956
14,159085.81314086914,881.8217042477545,988.1542851796407
16,47713.57841491699,863.0911819021237,416.7477565212373
20,31379.178298950195,1000.0838645684736,761.2207059111984
21,33808.17790222168,1033.3812500000001,604.95703125
22,71056.13331604004,1155.9322235576924,1336.801548076923
24,20821.680221557617,1198.9750051062092,899.2842626633987
25,10769.355667114258,1187.0438045851529,772.5304653384279
26,38092.192321777344,1246.9043105014537,1083.0223973473837
28,12994.202514648438,1339.1349051339284,1169.9066266741072
29,14532.356033325195,1308.9953913643533,1472.2667463525238
30,60094.410247802734,1409.4342314467422,693.8376075219619
31,66454.34518432617,1452.9091089221015,936.7317142210145
32,27059.402297973633,1424.3244543027638,1362.0717323597153
33,12302.085388183594,1464.9354693700395,1285.7610677083333
35,47293.05668640137,1478.1301949097938,399.93838595360825
