Object Label,Area (pixels),Centroid Y,Centroid X
9,161895.94857788086,283.99985625,499.395221875
10,6963.801300048828,171.98389340753425,75.59292059075342
11,193198.1545715332,446.48697742358326,861.9743888749443
14,86108.59098815918,364.57491041983764,1266.4591716609589
15,22913.4412689209,457.95076290362033,270.95875122309195
18,13062.101364135742,497.76351314045934,101.95543010159011
19,85793.98538208008,653.6432860088833,449.24266537119286
21,29581.645599365234,644.8979123395015,175.91867093089124
22,154872.4094696045,719.5937183483514,1138.493036637329
24,166484.60807800293,990.8121639349573,314.3680711891034
25,38866.24934387207,795.2842431584949,760.7639235319269
27,61470.50880432129,917.4364850999286,1316.7320747457172
28,96409.87799072266,1012.7907842874096,683.0441289698236
29,10260.557830810547,932.2666455518018,881.8217201576576
30,174054.07522583008,1263.6097288763067,1090.8854811551146
33,18298.980712890625,1081.7911328124999,1263.81986328125
35,3896.998580932617,1200.5050520833333,1239.52125
36,22988.132537841797,1244.2360677083334,1342.387224264706
37,44226.253967285156,1351.6405740148093,889.4873360630021
38,64456.2840423584,1408.5083807783822,174.33672087440516
42,11280.86540222168,1532.2490033436213,1025.2819412294239
