Object Label,Area (pixels),Centroid Y,Centroid X
9,63773.21502685547,284.6353574810606,1249.1684126420455
11,34536.51281738281,341.18660397873714,896.0015403511599
12,11400.822570800781,350.739465932377,1073.7839555584017
14,8690.267044067383,384.4217023480663,1406.0213009323204
15,146151.37377929688,575.9656490669431,604.9246010441351
17,26159.0518951416,475.8147882365685,957.8704709163778
18,19766.523483276367,476.4708083284544,1215.1168032786886
21,38808.31101989746,619.3813100961539,999.2102109644087
22,66992.56838989258,630.9917460578187,1278.1786172593627
23,34607.57977294922,613.5418569711538,243.31886518429488
24,4220.652297973633,595.318887867647,82.59200367647058
26,30880.34098815918,753.1852274782924,133.4745556711288
27,56052.565856933594,817.1268184267241,835.000101023707
29,136947.79751586914,923.93576430068,448.12642067915874
30,223078.9961090088,941.220633330114,1302.2821426200019
31,10665.695236206055,876.8326163270925,666.263594438326
34,60764.80683898926,1011.1946393012311,180.48321811640116
36,51405.51182556152,1071.9563551038989,725.2753119644387
37,132751.60299682617,1157.2276637708742,1031.5368663535526
39,60910.10885620117,1243.542117243705,281.1713017086331
41,15342.17463684082,1196.610524587087,90.40728228228228
42,31200.826599121094,1262.971752232143,634.9153962053572
43,31158.728805541992,1336.4374217632333,470.39574950822606
45,26637.968154907227,1344.5075490092747,1323.7406724283305
47,14901.731857299805,1367.1190257352941,1146.2764125386998
48,46738.99295043945,1490.526236117675,295.2474598298677
50,21232.697631835938,1467.7399447166313,1437.2092823093221
